Date,Hour,Temperature
22/05/2022,2,10.8
22/05/2022,3,10.3
22/05/2022,4,9.9
22/05/2022,5,9.5
22/05/2022,6,8.6
22/05/2022,7,8.9
22/05/2022,8,8.4
22/05/2022,9,7.4
22/05/2022,10,6.1
22/05/2022,11,7.3
22/05/2022,12,8.1
22/05/2022,13,10.7
22/05/2022,14,13.1
22/05/2022,15,14.1
22/05/2022,16,15.3
22/05/2022,17,16.2
22/05/2022,18,17.6
22/05/2022,19,17.6
22/05/2022,20,16
22/05/2022,21,13.3
22/05/2022,22,14.1
22/05/2022,23,13.1
23/05/2022,0,12.1
23/05/2022,1,13
23/05/2022,2,12.7
23/05/2022,3,12
23/05/2022,4,10.7
23/05/2022,5,11.6
23/05/2022,6,10.6
23/05/2022,7,10.5
23/05/2022,8,9.9
23/05/2022,9,10
23/05/2022,10,9.8
23/05/2022,11,10.5
23/05/2022,12,12.7
23/05/2022,13,13.9
23/05/2022,14,15.8
23/05/2022,15,17.9
23/05/2022,16,18.7
23/05/2022,17,19.9
23/05/2022,18,19.9
23/05/2022,19,20.4
23/05/2022,20,19.4
23/05/2022,21,16.6
23/05/2022,22,16.4
23/05/2022,23,16.2
24/05/2022,0,16.3
24/05/2022,1,15.3
24/05/2022,2,14.4
24/05/2022,3,13.3
24/05/2022,4,12.7
24/05/2022,5,12.5
24/05/2022,6,12.8
24/05/2022,7,13.1
24/05/2022,8,12.4
24/05/2022,9,11.7
24/05/2022,10,11.2
24/05/2022,11,11.8
24/05/2022,12,13.7
24/05/2022,13,15.9
24/05/2022,14,17.7
24/05/2022,15,19
24/05/2022,16,20.8
24/05/2022,17,21.7
24/05/2022,18,22.2
24/05/2022,19,22.3
24/05/2022,20,21.7
24/05/2022,21,18.3
24/05/2022,22,18.8
24/05/2022,23,18.4
25/05/2022,0,18.3
25/05/2022,1,17.5
25/05/2022,2,16.8
25/05/2022,3,15.6
25/05/2022,4,14.4
25/05/2022,5,14.1
25/05/2022,6,14
25/05/2022,7,14.3
25/05/2022,8,14.3
25/05/2022,9,14.3
25/05/2022,10,14
25/05/2022,11,14.4
25/05/2022,12,15.3
25/05/2022,13,16.9
25/05/2022,14,18.7
25/05/2022,15,20.6
25/05/2022,16,22.2
25/05/2022,17,23.9
25/05/2022,18,24.3
25/05/2022,19,24.3
25/05/2022,20,23.2
25/05/2022,21,22.1
25/05/2022,22,21.6
25/05/2022,23,20.7
26/05/2022,0,20.3
26/05/2022,1,19.7
26/05/2022,2,18
26/05/2022,3,16.4
26/05/2022,4,16.4
26/05/2022,5,15.8
26/05/2022,6,14.6
26/05/2022,7,14.1
26/05/2022,8,13.9
26/05/2022,9,14.2
26/05/2022,10,14.4
26/05/2022,11,14.6
26/05/2022,12,15.2
26/05/2022,13,15.2
26/05/2022,14,15.4
26/05/2022,15,15.6
26/05/2022,16,16.4
26/05/2022,17,16.4
26/05/2022,18,16.3
26/05/2022,19,16
26/05/2022,20,15.7
26/05/2022,21,15.3
26/05/2022,22,15.5
26/05/2022,23,15.5
27/05/2022,0,15.3
27/05/2022,1,15
27/05/2022,2,15
27/05/2022,3,15.1
27/05/2022,4,14.8
27/05/2022,5,14.7
27/05/2022,6,14.9
27/05/2022,7,15.4
27/05/2022,8,15.7
27/05/2022,9,15.8
27/05/2022,10,14.3
27/05/2022,11,15.1
27/05/2022,12,15.2
27/05/2022,13,15.6
27/05/2022,14,16
27/05/2022,15,16
27/05/2022,16,15.6
27/05/2022,17,15.3
27/05/2022,18,15
27/05/2022,19,15.1
27/05/2022,20,15
27/05/2022,21,14.8
27/05/2022,22,14.8
27/05/2022,23,14.9
28/05/2022,0,14.6
28/05/2022,1,14.6
28/05/2022,2,14.3
28/05/2022,3,14.5
28/05/2022,4,14.8
28/05/2022,5,14.6
28/05/2022,6,14.6
28/05/2022,7,14.6
28/05/2022,8,14.1
28/05/2022,9,14.2
28/05/2022,10,14
28/05/2022,11,14.2
28/05/2022,12,14.5
28/05/2022,13,15.6
28/05/2022,14,17.5
28/05/2022,15,16.9
28/05/2022,16,17.8
28/05/2022,17,16.8
28/05/2022,18,16.4
28/05/2022,19,16.5
28/05/2022,20,16.4
28/05/2022,21,16.3
28/05/2022,22,16.1
28/05/2022,23,15.8
29/05/2022,0,15.9
29/05/2022,1,15.5
29/05/2022,2,15.4
29/05/2022,3,15.2
29/05/2022,4,15.1
29/05/2022,5,15.4
29/05/2022,6,15.2
29/05/2022,7,15
29/05/2022,8,15.2
29/05/2022,9,15.1
29/05/2022,10,15.5
29/05/2022,11,15.3
29/05/2022,12,15.6
29/05/2022,13,15.7
29/05/2022,14,15.6
29/05/2022,15,15.5
29/05/2022,16,15.5
29/05/2022,17,15.7
29/05/2022,18,15.3
29/05/2022,19,15.3
29/05/2022,20,14.1
29/05/2022,21,13
29/05/2022,22,12.8
29/05/2022,23,12.4
30/05/2022,0,11.8
30/05/2022,1,10.8
30/05/2022,2,10.4
30/05/2022,3,10.3
30/05/2022,4,9.9
30/05/2022,5,9.7
30/05/2022,6,9.8
30/05/2022,7,9.8
30/05/2022,8,9.7
30/05/2022,9,9.4
30/05/2022,10,9.3
30/05/2022,11,9
30/05/2022,12,9.4
30/05/2022,13,10
30/05/2022,14,10
30/05/2022,15,10.2
30/05/2022,16,10
30/05/2022,17,10.4
30/05/2022,18,11.7
30/05/2022,19,10.5
30/05/2022,20,9.5
30/05/2022,21,8.1
30/05/2022,22,7
30/05/2022,23,6.3
31/05/2022,0,5.7
31/05/2022,1,5.4
31/05/2022,2,4.6
31/05/2022,3,4.2
31/05/2022,4,3.8
31/05/2022,5,2.6
31/05/2022,6,2.6
31/05/2022,7,1.8
31/05/2022,8,1.8
31/05/2022,9,1.5
31/05/2022,10,1.9
31/05/2022,11,3.2
31/05/2022,12,2.2
31/05/2022,13,3.5
31/05/2022,14,5.6
31/05/2022,15,7.6
31/05/2022,16,10
31/05/2022,17,10.6
31/05/2022,18,10.7
31/05/2022,19,9.4
31/05/2022,20,7.8
31/05/2022,21,6.5
31/05/2022,22,5.5
31/05/2022,23,5.1
1/6/22,0,4.9
1/6/22,1,4.6
1/6/22,2,4.3
1/6/22,3,4.3
1/6/22,4,3.8
1/6/22,5,4.4
1/6/22,6,4.8
1/6/22,7,5
1/6/22,8,4.9
1/6/22,9,5.1
1/6/22,10,4.8
1/6/22,11,5.3
1/6/22,12,6.2
1/6/22,13,7.2
1/6/22,14,7.7
1/6/22,15,6.6
1/6/22,16,6.8
1/6/22,17,6.6
1/6/22,18,6
1/6/22,19,5.7
1/6/22,20,6
1/6/22,21,6.1
1/6/22,22,6.2
1/6/22,23,6.6
2/6/22,0,6.6
2/6/22,1,6.7
2/6/22,2,6.7
2/6/22,3,6.6
2/6/22,4,6.5
2/6/22,5,6.6
2/6/22,6,6.4
2/6/22,7,6.3
2/6/22,8,6.2
2/6/22,9,6
2/6/22,10,6.2
2/6/22,11,6.5
2/6/22,12,7
2/6/22,13,7.4
2/6/22,14,6.9
2/6/22,15,7.1
2/6/22,16,7
2/6/22,17,6.9
2/6/22,18,7.2
2/6/22,19,6.9
2/6/22,20,7
2/6/22,21,7
2/6/22,22,7
2/6/22,23,7
3/6/22,0,7
3/6/22,1,6.8
3/6/22,2,6.8
3/6/22,3,6.8
3/6/22,4,6.5
3/6/22,5,6.5
3/6/22,6,6.4
3/6/22,7,6.2
3/6/22,8,6.1
3/6/22,9,5.9
3/6/22,10,5.8
3/6/22,11,5.6
3/6/22,12,6.1
3/6/22,13,7.1
3/6/22,14,8.7
3/6/22,15,10.3
3/6/22,16,11.5
3/6/22,17,12
3/6/22,18,12.2
3/6/22,19,11
3/6/22,20,9
3/6/22,21,7.7
3/6/22,22,7.7
3/6/22,23,7.2
4/6/22,0,7.3
4/6/22,1,7.5
4/6/22,2,7.7
4/6/22,3,7.9
4/6/22,4,7.7
4/6/22,5,7.9
4/6/22,6,8
4/6/22,7,8
4/6/22,8,8.2
4/6/22,9,7.8
4/6/22,10,7.2
4/6/22,11,8
4/6/22,12,9.6
4/6/22,13,11.5
4/6/22,14,13.2
4/6/22,15,14.6
4/6/22,16,15.9
4/6/22,17,16.6
4/6/22,18,17.2
4/6/22,19,17.2
4/6/22,20,16.3
4/6/22,21,16
4/6/22,22,15.2
4/6/22,23,14.4
5/6/22,0,13.8
5/6/22,1,13.4
5/6/22,2,12.9
5/6/22,3,13
5/6/22,4,12.8
5/6/22,5,13
5/6/22,6,13.2
5/6/22,7,13.2
5/6/22,8,12.9
5/6/22,9,13.2
5/6/22,10,12.6
5/6/22,11,12.3
5/6/22,12,12.6
5/6/22,13,12.4
5/6/22,14,12.7
5/6/22,15,13.6
5/6/22,16,13.4
5/6/22,17,13.5
5/6/22,18,13.8
5/6/22,19,13.7
5/6/22,20,13.9
5/6/22,21,13.8
5/6/22,22,14
5/6/22,23,14.2
6/6/22,0,14.5
6/6/22,1,14.5
6/6/22,2,14.6
6/6/22,3,14.6
6/6/22,4,14.4
6/6/22,5,14.4
6/6/22,6,14.2
6/6/22,7,14.3
6/6/22,8,14.6
6/6/22,9,14.7
6/6/22,10,14.8
6/6/22,11,14.7
6/6/22,12,14.4
6/6/22,13,14.3
6/6/22,14,14.5
6/6/22,15,14.6
6/6/22,16,14.3
6/6/22,17,14.4
6/6/22,18,14.7
6/6/22,19,14.3
6/6/22,20,14.2
6/6/22,21,14.4
6/6/22,22,14.2
6/6/22,23,14.4
7/6/22,0,14.1
7/6/22,1,14.4
7/6/22,2,14.5
7/6/22,3,14.4
7/6/22,4,13.9
7/6/22,5,13.9
7/6/22,6,13.8
7/6/22,7,13.8
7/6/22,8,13.8
7/6/22,9,13.7
7/6/22,10,13.1
7/6/22,11,13.1
7/6/22,12,13.3
7/6/22,13,13.9
7/6/22,14,13.8
7/6/22,15,13.6
7/6/22,16,14.1
7/6/22,17,14.6
7/6/22,18,14.7
7/6/22,19,15.5
7/6/22,20,14.4
7/6/22,21,13.8
7/6/22,22,13.8
7/6/22,23,13.7
8/6/22,0,13.9
8/6/22,1,13.9
8/6/22,2,13.8
8/6/22,3,13.7
8/6/22,4,13.5
8/6/22,5,12.5
8/6/22,6,12
8/6/22,7,11.9
8/6/22,8,11.7
8/6/22,9,11.2
8/6/22,10,10.7
8/6/22,11,11.8
8/6/22,12,13.6
8/6/22,13,14.7
8/6/22,14,16.5
8/6/22,15,18.3
8/6/22,16,18.7
8/6/22,17,19.4
8/6/22,18,19.5
8/6/22,19,17.4
8/6/22,20,16.1
8/6/22,21,14.7
8/6/22,22,14.4
8/6/22,23,14.3
9/6/22,0,13.2
9/6/22,1,13.6
9/6/22,2,13.2
9/6/22,3,13.9
9/6/22,4,13.5
9/6/22,5,12.6
9/6/22,6,12.5
9/6/22,7,12.3
9/6/22,8,12.1
9/6/22,9,11.9
9/6/22,10,12.1
9/6/22,11,12.5
9/6/22,12,14
9/6/22,13,15.6
9/6/22,14,16.2
9/6/22,15,16.5
9/6/22,16,16.8
9/6/22,17,16.7
9/6/22,18,16.9
9/6/22,19,16.6
9/6/22,20,16.3
9/6/22,21,14.3
9/6/22,22,14.8
9/6/22,23,14.2
10/6/22,0,13.8
10/6/22,1,13.7
10/6/22,2,14
10/6/22,3,14
10/6/22,4,12.6
10/6/22,5,12.7
10/6/22,6,12.9
10/6/22,7,13.2
10/6/22,8,12.9
10/6/22,9,12.8
10/6/22,10,12.5
10/6/22,11,12.5
10/6/22,12,11.2
10/6/22,13,11
10/6/22,14,12
10/6/22,15,12.2
10/6/22,16,11.8
10/6/22,17,11.6
10/6/22,18,11
10/6/22,19,10.3
10/6/22,20,9.9
10/6/22,21,8
10/6/22,22,7.3
10/6/22,23,6.8
11/6/22,0,6.2
11/6/22,1,5.5
11/6/22,2,4.6
11/6/22,3,4
11/6/22,4,3.1
11/6/22,5,2.4
11/6/22,6,2.1
11/6/22,7,1.5
11/6/22,8,0.9
11/6/22,9,0.1
11/6/22,10,-0.1
11/6/22,11,0.5
11/6/22,12,1.6
11/6/22,13,2.5
11/6/22,14,3.8
11/6/22,15,5.5
11/6/22,16,6.4
11/6/22,17,7.8
11/6/22,18,9
11/6/22,19,8.9
11/6/22,20,8.3
11/6/22,21,6.2
11/6/22,22,5.7
11/6/22,23,5.3
12/6/22,0,4.6
12/6/22,1,4.3
12/6/22,2,3.6
12/6/22,3,3.1
12/6/22,4,3.3
12/6/22,5,2.8
12/6/22,6,1.8
12/6/22,7,1.4
12/6/22,8,0.9
12/6/22,9,-0.2
12/6/22,10,-0.4
12/6/22,11,1.7
12/6/22,12,3.4
12/6/22,13,4.2
12/6/22,14,6.1
12/6/22,15,7.5
12/6/22,16,9.7
12/6/22,17,11.1
12/6/22,18,11.8
12/6/22,19,11.7
12/6/22,20,11
12/6/22,21,9.3
12/6/22,22,9
12/6/22,23,8
13/06/2022,0,7.1
13/06/2022,1,8.5
13/06/2022,2,8.1
13/06/2022,3,5.6
13/06/2022,4,6.1
13/06/2022,5,6.8
13/06/2022,6,5.8
13/06/2022,7,5.8
13/06/2022,8,5.8
13/06/2022,9,6.1
13/06/2022,10,5.7
13/06/2022,11,6.1
13/06/2022,12,7
13/06/2022,13,8.1
13/06/2022,14,9.4
13/06/2022,15,10.1
13/06/2022,16,11.3
13/06/2022,17,12.9
13/06/2022,18,14.2
13/06/2022,19,13.6
13/06/2022,20,12.6
13/06/2022,21,10.7
13/06/2022,22,10.3
13/06/2022,23,9.6
14/06/2022,0,9.4
14/06/2022,1,9.7
14/06/2022,2,9.7
14/06/2022,3,9.9
14/06/2022,4,9.3
14/06/2022,5,8.6
14/06/2022,6,8.9
14/06/2022,7,8.7
14/06/2022,8,8.2
14/06/2022,9,7.8
14/06/2022,10,7.6
14/06/2022,11,8.1
14/06/2022,12,9.7
14/06/2022,13,11.5
14/06/2022,14,13.1
14/06/2022,15,13.7
14/06/2022,16,15.3
14/06/2022,17,16.5
14/06/2022,18,17.5
14/06/2022,19,17.5
14/06/2022,20,17.1
14/06/2022,21,13.6
14/06/2022,22,13.4
14/06/2022,23,12.7
15/06/2022,0,13
15/06/2022,1,12.5
15/06/2022,2,11.2
15/06/2022,3,10.3
15/06/2022,4,10
15/06/2022,5,9.4
15/06/2022,6,9.3
15/06/2022,7,9
15/06/2022,8,8.5
15/06/2022,9,8.5
15/06/2022,10,8.2
15/06/2022,11,8.6
15/06/2022,12,9.2
15/06/2022,13,10.3
15/06/2022,14,12.3
15/06/2022,15,14.7
15/06/2022,16,16.7
15/06/2022,17,18.5
15/06/2022,18,19.4
15/06/2022,19,19
15/06/2022,20,18.6
15/06/2022,21,14.7
15/06/2022,22,14.3
15/06/2022,23,14.9
16/06/2022,0,14.5
16/06/2022,1,14.6
16/06/2022,2,13.4
16/06/2022,3,12.3
16/06/2022,4,11.5
16/06/2022,5,11.4
16/06/2022,6,11.3
16/06/2022,7,11.2
16/06/2022,8,11.1
16/06/2022,9,10.8
16/06/2022,10,10.5
16/06/2022,11,11.5
16/06/2022,12,13.1
16/06/2022,13,15.2
16/06/2022,14,17.8
16/06/2022,15,18.4
16/06/2022,16,20.7
16/06/2022,17,21.5
16/06/2022,18,21.3
16/06/2022,19,21.9
16/06/2022,20,20.3
16/06/2022,21,18
16/06/2022,22,18.6
16/06/2022,23,19.3
17/06/2022,0,19.5
17/06/2022,1,18.5
17/06/2022,2,19
17/06/2022,3,18.2
17/06/2022,4,18.1
17/06/2022,5,15.3
17/06/2022,6,15.2
17/06/2022,7,16.7
17/06/2022,8,16.3
17/06/2022,9,14.7
17/06/2022,10,15.1
17/06/2022,11,15
17/06/2022,12,15.6
17/06/2022,13,15.7
17/06/2022,14,15.8
17/06/2022,15,15.7
17/06/2022,16,16.1
17/06/2022,17,16.5
17/06/2022,18,16.5
17/06/2022,19,13.9
17/06/2022,20,13.1
17/06/2022,21,12.1
17/06/2022,22,11
17/06/2022,23,10.7
18/06/2022,0,10.5
18/06/2022,1,10
18/06/2022,2,9.1
18/06/2022,3,8.4
18/06/2022,4,7.5
18/06/2022,5,7
18/06/2022,6,6.6
18/06/2022,7,6.5
18/06/2022,8,5.8
18/06/2022,9,4.7
18/06/2022,10,4.2
18/06/2022,11,4.4
18/06/2022,12,5.8
18/06/2022,13,6.3
18/06/2022,14,7
18/06/2022,15,8.2
18/06/2022,16,9.5
18/06/2022,17,10
18/06/2022,18,10.2
18/06/2022,19,10.6
18/06/2022,20,10
18/06/2022,21,8.1
18/06/2022,22,6.6
18/06/2022,23,6.5
19/06/2022,0,6.1
19/06/2022,1,6.9
19/06/2022,2,5.7
19/06/2022,3,5.2
19/06/2022,4,4.5
19/06/2022,5,4.1
19/06/2022,6,3.1
19/06/2022,7,2.9
19/06/2022,8,1.9
19/06/2022,9,1.6
19/06/2022,10,1.5
19/06/2022,11,2.2
19/06/2022,12,4
19/06/2022,13,6
19/06/2022,14,8.9
19/06/2022,15,11.3
19/06/2022,16,12.7
19/06/2022,17,14.7
19/06/2022,18,14.9
19/06/2022,19,15.5
19/06/2022,20,14.9
19/06/2022,21,13.7
19/06/2022,22,13.4
19/06/2022,23,13
20/06/2022,0,11.6
20/06/2022,1,10.1
20/06/2022,2,10.1
20/06/2022,3,10
20/06/2022,4,9.1
20/06/2022,5,8.7
20/06/2022,6,8.2
20/06/2022,7,8
20/06/2022,8,7.4
20/06/2022,9,6.3
20/06/2022,10,6.7
20/06/2022,11,7.2
20/06/2022,12,7.9
20/06/2022,13,8.8
20/06/2022,14,12.3
20/06/2022,15,15.1
20/06/2022,16,17.1
20/06/2022,17,17.7
20/06/2022,18,18.3
20/06/2022,19,18.3
20/06/2022,20,17.8
20/06/2022,21,15.3
20/06/2022,22,15.6
20/06/2022,23,14.4
21/06/2022,0,14.7
21/06/2022,1,14.1
21/06/2022,2,13.7
21/06/2022,3,13.4
21/06/2022,4,13
21/06/2022,5,13.1
21/06/2022,6,13.1
21/06/2022,7,12.7
21/06/2022,8,12.4
21/06/2022,9,12.7
21/06/2022,10,13.4
21/06/2022,11,12.8
21/06/2022,12,12.4
21/06/2022,13,12.6
21/06/2022,14,12.4
21/06/2022,15,12.9
21/06/2022,16,13.2
21/06/2022,17,13.6
21/06/2022,18,12.9
21/06/2022,19,12.8
21/06/2022,20,12.7
21/06/2022,21,12.6
21/06/2022,22,12.6
21/06/2022,23,12.8
22/06/2022,0,12.7
22/06/2022,1,12.6
22/06/2022,2,12.6
22/06/2022,3,13.1
22/06/2022,4,13
22/06/2022,5,12.7
22/06/2022,6,12.6
22/06/2022,7,12.6
22/06/2022,8,13
22/06/2022,9,12.9
22/06/2022,10,12.4
22/06/2022,11,12.3
22/06/2022,12,12.4
22/06/2022,13,12.2
22/06/2022,14,12.9
22/06/2022,15,13.9
22/06/2022,16,15.1
22/06/2022,17,15
22/06/2022,18,14.9
22/06/2022,19,13.4
22/06/2022,20,13.9
22/06/2022,21,13.5
22/06/2022,22,12.6
22/06/2022,23,13.1
23/06/2022,0,13
23/06/2022,1,12.9
23/06/2022,2,12.8
23/06/2022,3,12.8
23/06/2022,4,12.7
23/06/2022,5,12.6
23/06/2022,6,12.6
23/06/2022,7,12.5
23/06/2022,8,12.4
23/06/2022,9,12.1
23/06/2022,10,12.2
23/06/2022,11,12.3
23/06/2022,12,13
23/06/2022,13,12.9
23/06/2022,14,13.2
23/06/2022,15,13.2
23/06/2022,16,13.5
23/06/2022,17,13.4
23/06/2022,18,14
23/06/2022,19,13.4
23/06/2022,20,12.9
23/06/2022,21,12.5
23/06/2022,22,12.4
23/06/2022,23,12.4
24/06/2022,0,12.5
24/06/2022,1,12.5
24/06/2022,2,12.7
24/06/2022,3,12.7
24/06/2022,4,12.8
24/06/2022,5,13
24/06/2022,6,12.8
24/06/2022,7,12.7
24/06/2022,8,12.7
24/06/2022,9,12.8
24/06/2022,10,12.7
24/06/2022,11,12.9
24/06/2022,12,12.9
24/06/2022,13,13.4
24/06/2022,14,13.5
24/06/2022,15,13.6
24/06/2022,16,13.8
24/06/2022,17,13.5
24/06/2022,18,13.9
24/06/2022,19,13.6
24/06/2022,20,13.6
24/06/2022,21,13.4
24/06/2022,22,13.3
24/06/2022,23,13
25/06/2022,0,12.8
25/06/2022,1,12.6
25/06/2022,2,12.6
25/06/2022,3,12.2
25/06/2022,4,12
25/06/2022,5,11.6
25/06/2022,6,10.7
25/06/2022,7,10.1
25/06/2022,8,9.5
25/06/2022,9,9.3
25/06/2022,10,9.2
25/06/2022,11,9.1
25/06/2022,12,9.3
25/06/2022,13,9.8
25/06/2022,14,10
25/06/2022,15,10.1
25/06/2022,16,9.5
25/06/2022,17,9.1
25/06/2022,18,9.3
25/06/2022,19,9.6
25/06/2022,20,9
25/06/2022,21,8.8
25/06/2022,22,8.7
25/06/2022,23,8.1
26/06/2022,0,7.9
26/06/2022,1,7.8
26/06/2022,2,7.5
26/06/2022,3,6.7
26/06/2022,4,6.4
26/06/2022,5,6.3
26/06/2022,6,6
26/06/2022,7,6.5
26/06/2022,8,6.6
26/06/2022,9,6.8
26/06/2022,10,7
26/06/2022,11,7.2
26/06/2022,12,7.4
26/06/2022,13,8
26/06/2022,14,9.3
26/06/2022,15,10.3
26/06/2022,16,11.2
26/06/2022,17,11.9
26/06/2022,18,13.4
26/06/2022,19,13.3
26/06/2022,20,10.2
26/06/2022,21,8.5
26/06/2022,22,8.2
26/06/2022,23,8.5
27/06/2022,0,8.6
27/06/2022,1,8.8
27/06/2022,2,8.7
27/06/2022,3,9.3
27/06/2022,4,10.2
27/06/2022,5,10.5
27/06/2022,6,10.7
27/06/2022,7,11.2
27/06/2022,8,11.3
27/06/2022,9,11.4
27/06/2022,10,11.8
27/06/2022,11,12.1
27/06/2022,12,12.7
27/06/2022,13,13.1
27/06/2022,14,13.9
27/06/2022,15,15
27/06/2022,16,16.7
27/06/2022,17,17
27/06/2022,18,18.6
27/06/2022,19,18.6
27/06/2022,20,18.2
27/06/2022,21,16.7
27/06/2022,22,16.6
27/06/2022,23,17.1
28/06/2022,0,16.8
28/06/2022,1,16
28/06/2022,2,15.5
28/06/2022,3,14.8
28/06/2022,4,14.2
28/06/2022,5,13.1
28/06/2022,6,12.9
28/06/2022,7,12.7
28/06/2022,8,12.5
28/06/2022,9,12.5
28/06/2022,10,12.4
28/06/2022,11,12.3
28/06/2022,12,12.8
28/06/2022,13,14.1
28/06/2022,14,16.4
28/06/2022,15,17.5
28/06/2022,16,18.9
28/06/2022,17,20.3
28/06/2022,18,20.5
28/06/2022,19,19.4
28/06/2022,20,19.3
28/06/2022,21,18.9
28/06/2022,22,18.5
28/06/2022,23,17
29/06/2022,0,16.3
29/06/2022,1,16.1
29/06/2022,2,14.5
29/06/2022,3,14.1
29/06/2022,4,12.1
29/06/2022,5,10.2
29/06/2022,6,9.1
29/06/2022,7,8.1
29/06/2022,8,7.1
29/06/2022,9,6.6
29/06/2022,10,6.4
29/06/2022,11,6.3
29/06/2022,12,6.8
29/06/2022,13,7.2
29/06/2022,14,8.1
29/06/2022,15,9.4
29/06/2022,16,10.2
29/06/2022,17,11.7
29/06/2022,18,12
29/06/2022,19,12.5
29/06/2022,20,11.9
29/06/2022,21,9.1
29/06/2022,22,8.3
29/06/2022,23,8.8
30/06/2022,0,8.7
30/06/2022,1,7.9
30/06/2022,2,7.7
30/06/2022,3,7.4
30/06/2022,4,6.2
30/06/2022,5,5.1
30/06/2022,6,5.3
30/06/2022,7,5
30/06/2022,8,5.1
30/06/2022,9,5.3
30/06/2022,10,5.4
30/06/2022,11,5.4
30/06/2022,12,5.4
30/06/2022,13,6.5
30/06/2022,14,9.8
30/06/2022,15,12.7
30/06/2022,16,14.2
30/06/2022,17,14.7
30/06/2022,18,15.8
30/06/2022,19,15
30/06/2022,20,14.3
30/06/2022,21,11.7
30/06/2022,22,11.2
30/06/2022,23,10.7
1/7/22,0,9.8
1/7/22,1,9.3
1/7/22,2,8.8
1/7/22,3,8.8
1/7/22,4,8.5
1/7/22,5,7.9
1/7/22,6,7.5
1/7/22,7,6.5
1/7/22,8,6.1
1/7/22,9,5.8
1/7/22,10,5.9
1/7/22,11,6.7
1/7/22,12,7.7
1/7/22,13,10.8
1/7/22,14,12.7
1/7/22,15,14.1
1/7/22,16,16.3
1/7/22,17,17.9
1/7/22,18,18.9
1/7/22,19,19.3
1/7/22,20,18.2
1/7/22,21,17.5
1/7/22,22,17.1
1/7/22,23,16.8
2/7/22,0,15.9
2/7/22,1,15
2/7/22,2,14.2
2/7/22,3,14.8
2/7/22,4,14.7
2/7/22,5,13.8
2/7/22,6,13.7
2/7/22,7,13.5
2/7/22,8,13.7
2/7/22,9,14
2/7/22,10,13.6
2/7/22,11,14.3
2/7/22,12,15.7
2/7/22,13,17.4
2/7/22,14,19
2/7/22,15,21.3
2/7/22,16,23
2/7/22,17,23.6
2/7/22,18,23.8
2/7/22,19,23.4
2/7/22,20,22.9
2/7/22,21,21.6
2/7/22,22,21.3
2/7/22,23,21.2
3/7/22,0,20.4
3/7/22,1,16.5
3/7/22,2,17.1
3/7/22,3,16.9
3/7/22,4,15
3/7/22,5,13.3
3/7/22,6,13
3/7/22,7,12.6
3/7/22,8,12.4
3/7/22,9,11.7
3/7/22,10,11.7
3/7/22,11,11.6
3/7/22,12,12.2
3/7/22,13,13.2
3/7/22,14,14.1
3/7/22,15,15.3
3/7/22,16,15.2
3/7/22,17,15.7
3/7/22,18,16.5
3/7/22,19,16.3
3/7/22,20,15.2
3/7/22,21,14.2
3/7/22,22,13.4
3/7/22,23,13.2
4/7/22,0,12.9
4/7/22,1,12.1
4/7/22,2,12.1
4/7/22,3,12.1
4/7/22,4,14.6
4/7/22,5,18.1
4/7/22,6,18
4/7/22,7,18
4/7/22,8,18.2
4/7/22,9,17.5
4/7/22,10,17.3
4/7/22,11,17.1
4/7/22,12,18.4
4/7/22,13,19.3
4/7/22,14,21.3
4/7/22,15,23.6
4/7/22,16,25.4
4/7/22,17,26.4
4/7/22,18,26.5
4/7/22,19,26
4/7/22,20,24.9
4/7/22,21,23.7
4/7/22,22,23.1
4/7/22,23,22.7
5/7/22,0,22.5
5/7/22,1,21.6
5/7/22,2,20.4
5/7/22,3,19.8
5/7/22,4,18.7
5/7/22,5,18.4
5/7/22,6,18.2
5/7/22,7,17.3
5/7/22,8,17.1
5/7/22,9,16.8
5/7/22,10,16.3
5/7/22,11,15.9
5/7/22,12,17.8
5/7/22,13,19.8
5/7/22,14,20.4
5/7/22,15,21.6
5/7/22,16,22.7
5/7/22,17,23.1
5/7/22,18,22.5
5/7/22,19,22.8
5/7/22,20,22.7
5/7/22,21,22
5/7/22,22,21.9
5/7/22,23,20.9
6/7/22,0,20.5
6/7/22,1,19.9
6/7/22,2,19.8
6/7/22,3,19.4
6/7/22,4,18.2
6/7/22,5,18.5
6/7/22,6,18.6
6/7/22,7,18.4
6/7/22,8,18.8
6/7/22,9,18.3
6/7/22,10,17.7
6/7/22,11,17.4
6/7/22,12,18.9
6/7/22,13,20.1
6/7/22,14,20.7
6/7/22,15,21.1
6/7/22,16,21.1
6/7/22,17,21.3
6/7/22,18,22.1
6/7/22,19,21.8
6/7/22,20,21.2
6/7/22,21,20.5
6/7/22,22,19.9
6/7/22,23,19.6
7/7/22,0,19.8
7/7/22,1,19.3
7/7/22,2,18.9
7/7/22,3,18.4
7/7/22,4,18
7/7/22,5,17.1
7/7/22,6,16.4
7/7/22,7,16.3
7/7/22,8,16.2
7/7/22,9,15.9
7/7/22,10,15.7
7/7/22,11,15.8
7/7/22,12,16.2
7/7/22,13,17.5
7/7/22,14,18.5
7/7/22,15,18.8
7/7/22,16,20
7/7/22,17,20.2
7/7/22,18,21.4
7/7/22,19,21
7/7/22,20,20
7/7/22,21,19.5
7/7/22,22,19.5
7/7/22,23,17.7
8/7/22,0,17
8/7/22,1,15.7
